===== VARIABLES DEL MODELO =====
Proceso=LAV | Operario=14 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op14 | Clave_diccionario=interval_opt_op14 | ID_ORTools=2324
Proceso=LAV | Operario=15 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op15 | Clave_diccionario=interval_opt_op15 | ID_ORTools=2483
Proceso=LAV | Operario=16 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op16 | Clave_diccionario=interval_opt_op16 | ID_ORTools=2642
Proceso=LAV | Operario=17 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op17 | Clave_diccionario=interval_opt_op17 | ID_ORTools=2801
Proceso=LAV | Operario=18 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op18 | Clave_diccionario=interval_opt_op18 | ID_ORTools=2960
Proceso=LAV | Operario=19 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op19 | Clave_diccionario=interval_opt_op19 | ID_ORTools=3119
Proceso=LAV | Operario=20 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op20 | Clave_diccionario=interval_opt_op20 | ID_ORTools=3278
Proceso=LAV | Operario=21 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op21 | Clave_diccionario=interval_opt_op21 | ID_ORTools=3437
Proceso=LAV | Operario=22 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op22 | Clave_diccionario=interval_opt_op22 | ID_ORTools=3596
Proceso=LAV | Operario=23 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op23 | Clave_diccionario=interval_opt_op23 | ID_ORTools=3755
Proceso=LAV | Operario=24 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op24 | Clave_diccionario=interval_opt_op24 | ID_ORTools=3914
Proceso=PIN | Operario=0 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op0 | Clave_diccionario=interval_opt_op0 | ID_ORTools=99
Proceso=PIN | Operario=1 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op1 | Clave_diccionario=interval_opt_op1 | ID_ORTools=258
Proceso=PIN | Operario=2 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op2 | Clave_diccionario=interval_opt_op2 | ID_ORTools=417
Proceso=PIN | Operario=3 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op3 | Clave_diccionario=interval_opt_op3 | ID_ORTools=576
Proceso=PIN | Operario=4 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op4 | Clave_diccionario=interval_opt_op4 | ID_ORTools=735
Proceso=PIN | Operario=5 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op5 | Clave_diccionario=interval_opt_op5 | ID_ORTools=894
Proceso=PIN | Operario=6 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op6 | Clave_diccionario=interval_opt_op6 | ID_ORTools=1053
Proceso=PIN | Operario=7 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op7 | Clave_diccionario=interval_opt_op7 | ID_ORTools=1212
Proceso=PIN | Operario=8 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op8 | Clave_diccionario=interval_opt_op8 | ID_ORTools=1371
Proceso=PIN | Operario=9 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op9 | Clave_diccionario=interval_opt_op9 | ID_ORTools=1530
Proceso=PIN | Operario=10 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op10 | Clave_diccionario=interval_opt_op10 | ID_ORTools=1689
Proceso=PIN | Operario=11 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op11 | Clave_diccionario=interval_opt_op11 | ID_ORTools=1848
Proceso=PIN | Operario=12 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op12 | Clave_diccionario=interval_opt_op12 | ID_ORTools=2007
Proceso=PIN | Operario=13 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op13 | Clave_diccionario=interval_opt_op13 | ID_ORTools=2166
Proceso=PIN | Operario=14 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op14 | Clave_diccionario=interval_opt_op14 | ID_ORTools=2325
Proceso=PIN | Operario=15 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op15 | Clave_diccionario=interval_opt_op15 | ID_ORTools=2484
Proceso=PIN | Operario=16 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op16 | Clave_diccionario=interval_opt_op16 | ID_ORTools=2643
Proceso=PIN | Operario=17 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op17 | Clave_diccionario=interval_opt_op17 | ID_ORTools=2802
Proceso=PIN | Operario=18 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op18 | Clave_diccionario=interval_opt_op18 | ID_ORTools=2961
Proceso=PIN | Operario=19 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op19 | Clave_diccionario=interval_opt_op19 | ID_ORTools=3120
Proceso=PIN | Operario=20 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op20 | Clave_diccionario=interval_opt_op20 | ID_ORTools=3279
Proceso=PIN | Operario=21 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op21 | Clave_diccionario=interval_opt_op21 | ID_ORTools=3438
Proceso=PIN | Operario=22 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op22 | Clave_diccionario=interval_opt_op22 | ID_ORTools=3597
Proceso=PIN | Operario=23 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op23 | Clave_diccionario=interval_opt_op23 | ID_ORTools=3756
Proceso=PIN | Operario=24 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1019_op24 | Clave_diccionario=interval_opt_op24 | ID_ORTools=3915
Proceso=CAL | Operario=0 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op0 | Clave_diccionario=interval_opt_op0 | ID_ORTools=100
Proceso=CAL | Operario=1 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op1 | Clave_diccionario=interval_opt_op1 | ID_ORTools=259
Proceso=CAL | Operario=2 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op2 | Clave_diccionario=interval_opt_op2 | ID_ORTools=418
Proceso=CAL | Operario=3 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op3 | Clave_diccionario=interval_opt_op3 | ID_ORTools=577
Proceso=CAL | Operario=4 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op4 | Clave_diccionario=interval_opt_op4 | ID_ORTools=736
Proceso=CAL | Operario=5 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op5 | Clave_diccionario=interval_opt_op5 | ID_ORTools=895
Proceso=CAL | Operario=6 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op6 | Clave_diccionario=interval_opt_op6 | ID_ORTools=1054
Proceso=CAL | Operario=7 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op7 | Clave_diccionario=interval_opt_op7 | ID_ORTools=1213
Proceso=CAL | Operario=8 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op8 | Clave_diccionario=interval_opt_op8 | ID_ORTools=1372
Proceso=CAL | Operario=9 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op9 | Clave_diccionario=interval_opt_op9 | ID_ORTools=1531
Proceso=CAL | Operario=10 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op10 | Clave_diccionario=interval_opt_op10 | ID_ORTools=1690
Proceso=CAL | Operario=11 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op11 | Clave_diccionario=interval_opt_op11 | ID_ORTools=1849
Proceso=CAL | Operario=12 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op12 | Clave_diccionario=interval_opt_op12 | ID_ORTools=2008
Proceso=CAL | Operario=13 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op13 | Clave_diccionario=interval_opt_op13 | ID_ORTools=2167
Proceso=CAL | Operario=14 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op14 | Clave_diccionario=interval_opt_op14 | ID_ORTools=2326
Proceso=CAL | Operario=15 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op15 | Clave_diccionario=interval_opt_op15 | ID_ORTools=2485
Proceso=CAL | Operario=16 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op16 | Clave_diccionario=interval_opt_op16 | ID_ORTools=2644
Proceso=CAL | Operario=17 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op17 | Clave_diccionario=interval_opt_op17 | ID_ORTools=2803
Proceso=CAL | Operario=18 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op18 | Clave_diccionario=interval_opt_op18 | ID_ORTools=2962
Proceso=CAL | Operario=19 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op19 | Clave_diccionario=interval_opt_op19 | ID_ORTools=3121
Proceso=CAL | Operario=20 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op20 | Clave_diccionario=interval_opt_op20 | ID_ORTools=3280
Proceso=CAL | Operario=21 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op21 | Clave_diccionario=interval_opt_op21 | ID_ORTools=3439
Proceso=CAL | Operario=22 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op22 | Clave_diccionario=interval_opt_op22 | ID_ORTools=3598
Proceso=CAL | Operario=23 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op23 | Clave_diccionario=interval_opt_op23 | ID_ORTools=3757
Proceso=CAL | Operario=24 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1020_op24 | Clave_diccionario=interval_opt_op24 | ID_ORTools=3916
Proceso=ENS | Operario=0 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op0 | Clave_diccionario=interval_opt_op0 | ID_ORTools=101
Proceso=ENS | Operario=1 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op1 | Clave_diccionario=interval_opt_op1 | ID_ORTools=260
Proceso=ENS | Operario=2 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op2 | Clave_diccionario=interval_opt_op2 | ID_ORTools=419
Proceso=ENS | Operario=3 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op3 | Clave_diccionario=interval_opt_op3 | ID_ORTools=578
Proceso=ENS | Operario=4 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op4 | Clave_diccionario=interval_opt_op4 | ID_ORTools=737
Proceso=ENS | Operario=5 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op5 | Clave_diccionario=interval_opt_op5 | ID_ORTools=896
Proceso=ENS | Operario=6 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op6 | Clave_diccionario=interval_opt_op6 | ID_ORTools=1055
Proceso=ENS | Operario=7 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op7 | Clave_diccionario=interval_opt_op7 | ID_ORTools=1214
Proceso=ENS | Operario=8 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op8 | Clave_diccionario=interval_opt_op8 | ID_ORTools=1373
Proceso=ENS | Operario=9 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op9 | Clave_diccionario=interval_opt_op9 | ID_ORTools=1532
Proceso=ENS | Operario=10 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op10 | Clave_diccionario=interval_opt_op10 | ID_ORTools=1691
Proceso=ENS | Operario=11 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op11 | Clave_diccionario=interval_opt_op11 | ID_ORTools=1850
Proceso=ENS | Operario=12 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op12 | Clave_diccionario=interval_opt_op12 | ID_ORTools=2009
Proceso=ENS | Operario=13 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op13 | Clave_diccionario=interval_opt_op13 | ID_ORTools=2168
Proceso=ENS | Operario=14 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op14 | Clave_diccionario=interval_opt_op14 | ID_ORTools=2327
Proceso=ENS | Operario=15 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op15 | Clave_diccionario=interval_opt_op15 | ID_ORTools=2486
Proceso=ENS | Operario=16 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op16 | Clave_diccionario=interval_opt_op16 | ID_ORTools=2645
Proceso=ENS | Operario=17 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op17 | Clave_diccionario=interval_opt_op17 | ID_ORTools=2804
Proceso=ENS | Operario=18 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op18 | Clave_diccionario=interval_opt_op18 | ID_ORTools=2963
Proceso=ENS | Operario=19 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op19 | Clave_diccionario=interval_opt_op19 | ID_ORTools=3122
Proceso=ENS | Operario=20 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op20 | Clave_diccionario=interval_opt_op20 | ID_ORTools=3281
Proceso=ENS | Operario=21 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op21 | Clave_diccionario=interval_opt_op21 | ID_ORTools=3440
Proceso=ENS | Operario=22 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op22 | Clave_diccionario=interval_opt_op22 | ID_ORTools=3599
Proceso=ENS | Operario=23 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op23 | Clave_diccionario=interval_opt_op23 | ID_ORTools=3758
Proceso=ENS | Operario=24 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1021_op24 | Clave_diccionario=interval_opt_op24 | ID_ORTools=3917
Proceso=TEL | Operario=0 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op0 | Clave_diccionario=interval_opt_op0 | ID_ORTools=102
Proceso=TEL | Operario=1 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op1 | Clave_diccionario=interval_opt_op1 | ID_ORTools=261
Proceso=TEL | Operario=2 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op2 | Clave_diccionario=interval_opt_op2 | ID_ORTools=420
Proceso=TEL | Operario=3 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op3 | Clave_diccionario=interval_opt_op3 | ID_ORTools=579
Proceso=TEL | Operario=4 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op4 | Clave_diccionario=interval_opt_op4 | ID_ORTools=738
Proceso=TEL | Operario=5 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op5 | Clave_diccionario=interval_opt_op5 | ID_ORTools=897
Proceso=TEL | Operario=6 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op6 | Clave_diccionario=interval_opt_op6 | ID_ORTools=1056
Proceso=TEL | Operario=7 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op7 | Clave_diccionario=interval_opt_op7 | ID_ORTools=1215
Proceso=TEL | Operario=8 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op8 | Clave_diccionario=interval_opt_op8 | ID_ORTools=1374
Proceso=TEL | Operario=9 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op9 | Clave_diccionario=interval_opt_op9 | ID_ORTools=1533
Proceso=TEL | Operario=10 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op10 | Clave_diccionario=interval_opt_op10 | ID_ORTools=1692
Proceso=TEL | Operario=11 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op11 | Clave_diccionario=interval_opt_op11 | ID_ORTools=1851
Proceso=TEL | Operario=12 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op12 | Clave_diccionario=interval_opt_op12 | ID_ORTools=2010
Proceso=TEL | Operario=13 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op13 | Clave_diccionario=interval_opt_op13 | ID_ORTools=2169
Proceso=TEL | Operario=14 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op14 | Clave_diccionario=interval_opt_op14 | ID_ORTools=2328
Proceso=TEL | Operario=15 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op15 | Clave_diccionario=interval_opt_op15 | ID_ORTools=2487
Proceso=TEL | Operario=16 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op16 | Clave_diccionario=interval_opt_op16 | ID_ORTools=2646
Proceso=TEL | Operario=17 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op17 | Clave_diccionario=interval_opt_op17 | ID_ORTools=2805
Proceso=TEL | Operario=18 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op18 | Clave_diccionario=interval_opt_op18 | ID_ORTools=2964
Proceso=TEL | Operario=19 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op19 | Clave_diccionario=interval_opt_op19 | ID_ORTools=3123
Proceso=TEL | Operario=20 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op20 | Clave_diccionario=interval_opt_op20 | ID_ORTools=3282
Proceso=TEL | Operario=21 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op21 | Clave_diccionario=interval_opt_op21 | ID_ORTools=3441
Proceso=TEL | Operario=22 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op22 | Clave_diccionario=interval_opt_op22 | ID_ORTools=3600
Proceso=TEL | Operario=23 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op23 | Clave_diccionario=interval_opt_op23 | ID_ORTools=3759
Proceso=TEL | Operario=24 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1022_op24 | Clave_diccionario=interval_opt_op24 | ID_ORTools=3918
Proceso=PDI | Operario=0 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1023 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1023_op0 | Clave_diccionario=interval_opt_op0 | ID_ORTools=103
Proceso=PDI | Operario=1 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1023 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1023_op1 | Clave_diccionario=interval_opt_op1 | ID_ORTools=262
Proceso=PDI | Operario=2 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1023 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1023_op2 | Clave_diccionario=interval_opt_op2 | ID_ORTools=421
Proceso=PDI | Operario=3 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1023 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1023_op3 | Clave_diccionario=interval_opt_op3 | ID_ORTools=580
Proceso=PDI | Operario=4 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1023 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1023_op4 | Clave_diccionario=interval_opt_op4 | ID_ORTools=739
Proceso=PDI | Operario=5 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1023 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1023_op5 | Clave_diccionario=interval_opt_op5 | ID_ORTools=898
Proceso=PDI | Operario=6 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1023 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1023_op6 | Clave_diccionario=interval_opt_op6 | ID_ORTools=1057
Proceso=PDI | Operario=7 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1023 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1023_op7 | Clave_diccionario=interval_opt_op7 | ID_ORTools=1216
Proceso=PDI | Operario=8 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1023 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1023_op8 | Clave_diccionario=interval_opt_op8 | ID_ORTools=1375
Proceso=PDI | Operario=9 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1023 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1023_op9 | Clave_diccionario=interval_opt_op9 | ID_ORTools=1534
Proceso=PDI | Operario=10 | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1023 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1023_op10 | Clave_diccionario=interval_opt_op10 | ID_ORTools=1693
